Total Print Distance,X-Printer 1,Y-Printer 1,X-Printer 2,Y-Printer 2,X-Printer 3,Y-Printer 3,X-Printer 4,Y-Printer 4
284207.265842,284.680990061,387.078929839,199.308440591,455.195759333,78.9024700013,797.741173842,703.192408575,909.31895319
240751.401751,188.211219739,543.778872988,286.228335559,578.33411573,663.576089912,208.01956033,777.7568823,734.616212233
324069.929854,244.616735808,169.478140457,657.411408961,326.856898971,697.561549603,835.501197784,706.17899321,856.625691699
276315.240399,421.249269992,465.563097514,683.75028534,134.770328804,704.882095464,608.319847426,732.582714306,684.382351065
291337.240639,369.848199699,121.435445762,511.184739026,38.9659577671,392.632252007,537.308891335,459.252674093,587.277773727
296770.567905,55.7969678092,269.653798178,636.644998962,193.140276307,142.874663933,907.830004747,36.6181517357,973.36615401
326591.809952,59.6768173975,89.8051895992,571.290686955,91.1276967009,22.6964870042,970.06614206,746.890120251,808.674211435
342545.855469,175.342201112,212.164606806,612.072757203,548.625413645,713.589231629,718.119054812,692.963686308,901.423695002
268193.206618,56.9453477115,541.073445897,644.286047048,73.5904774319,515.555665026,466.155502714,683.529198595,258.681226954
286190.099382,29.7204709381,474.905829367,588.701550222,48.2207763213,492.613535425,593.453691346,769.344349378,682.537434054
302463.489456,315.027077748,29.8017506996,315.443671915,590.146786981,76.7615865224,946.943788656,420.055001042,862.314968008
227882.019672,615.123169886,206.90765336,250.38651757,679.542449462,90.6756846443,723.246840751,461.589938923,914.699425713
258947.918366,185.024645762,76.0856232155,95.1218145661,644.599359446,684.505641015,418.831941299,161.143924979,957.45030722
229823.772327,397.350791288,152.14592081,158.858978349,573.485606746,708.46374578,202.408134852,241.182218719,948.793335444
263019.037142,280.910181382,49.1547969724,685.037375313,221.473825282,374.074908215,831.139150859,770.265731719,636.636057563
197269.696904,224.379484968,342.104234248,491.993650776,206.130599434,198.4810668,682.87446925,554.063821449,530.06372337
232251.014991,396.754742122,491.174971842,459.591119474,503.676379802,715.524206349,275.811487756,172.149282296,813.232894358
392142.87898,54.1589001472,171.642932131,277.216843687,103.314117324,651.616155913,220.938723914,672.036887712,369.50855901
278488.551166,316.844872088,220.288035062,469.742975845,155.637111944,651.260486806,604.474306901,552.167602126,934.531921459
278699.8257,638.88741678,332.683103044,474.965215811,706.053045938,739.093852494,929.162953991,755.22971475,959.138124207
196949.477062,312.19625975,216.706114169,544.673956272,229.132239572,586.71679934,414.711401549,333.760150819,723.404997736
371178.525675,41.3250857339,92.4683812237,16.5632568228,602.073741042,682.278025327,711.939528714,296.067671871,987.980514293
258078.023188,271.052122569,303.901311256,45.00236925,485.635312827,537.652082999,552.517540739,292.177976776,937.341621746
322554.698683,70.3342371268,413.535390764,15.0653282733,555.930856922,712.123930226,122.060800035,597.644592882,993.261887073
231714.947941,311.526689315,89.0809417723,602.765714074,403.085876562,707.865331425,186.555668972,355.261421237,858.750254531
277193.281554,447.723253769,117.16238644,347.900318565,415.285630801,697.410353131,119.24968872,601.692292325,556.120334251
336677.856144,144.253355005,608.086237021,121.535055598,848.399369248,694.582267664,687.96397906,523.727228064,914.77209403
271920.009988,463.4557437,48.5595696372,472.679489622,204.323391089,67.1146266132,790.594964235,254.868437844,875.096018992
293455.625552,180.397468529,402.303257326,504.623822621,12.3994689051,737.501058485,86.4291067533,501.69427345,778.73704614
383772.847014,288.176349715,631.032541261,427.177479131,768.630293136,376.932139626,794.969322337,333.457580183,919.125939617
328511.728693,663.306381859,448.985071141,721.024160862,666.106068337,476.565572341,942.043139194,638.126388699,930.398719524
333902.855965,98.4011654742,16.8501856148,346.318732469,261.733371697,628.607004212,541.693123467,733.086553249,457.063059961
240813.920983,384.552373574,351.845899556,492.49117015,178.682077286,17.7140340922,651.672715965,762.777798977,890.631826222
256825.699387,532.175392126,70.1800669673,227.113441661,648.544202931,465.288685663,821.5651816,748.163753635,750.010819938
266998.076024,45.9144751408,343.821049576,457.38175299,155.94717455,430.803889802,669.843254851,575.596614168,886.598309662
242442.599446,417.312067916,279.681599158,346.398772887,450.459466552,429.850832255,592.656496164,310.343636293,710.626655811
326380.49408,275.961985576,54.9472861567,27.3063913262,366.904180166,402.258684383,104.353615642,585.173169563,581.686104852
278816.067115,529.749139842,91.1956934629,294.039576938,556.607056708,158.888080031,632.786995063,779.831429722,73.0585394019
474154.470665,267.155611548,859.389299176,751.056613062,826.531616013,501.929322815,999.614682975,691.806657187,994.983991673
291034.621339,345.092896594,436.816926213,144.36789514,577.498731791,3.02112047439,675.371489429,436.329205875,772.425810879
334486.68867,201.20908428,156.070446864,80.7505077034,602.615375961,260.942752665,1005.11243454,781.483001018,837.718216636
327588.357224,345.664775787,588.732119509,187.225633231,706.599602326,562.191082271,763.72404686,489.837555823,860.212508086
256515.950917,508.209370867,312.558923819,589.292886677,813.070335222,224.276006944,992.411724801,506.7056008,947.913360674
284976.579834,33.0265153855,311.345581517,380.077594574,342.557325921,182.600546072,577.983747592,45.8277169218,831.118755475
242526.254819,159.786317876,289.591837869,649.474461879,291.484085679,426.151983237,673.198759822,398.570493473,740.060976129
283371.763583,434.979565628,387.34499202,40.5500989494,795.842311246,91.0849931742,822.351541778,129.268392772,836.232421252
342919.956904,50.2556400718,207.029794694,349.215657033,336.612573973,583.7376813,289.838710976,748.683544793,224.129579044
295009.375705,72.5873387842,292.235612373,541.213308537,239.982277921,680.092448342,25.5372298454,457.109497595,994.826557333
302687.447489,130.092968579,115.410794129,23.9890111542,729.746709082,551.609766641,582.328674213,254.897633794,967.284371592
307508.250401,28.0579974594,538.6029564,115.364471244,751.519972053,539.593500796,570.452791896,60.2815038917,982.001656073
281066.858549,249.594645181,471.852923968,280.767548687,708.079792982,42.3992863591,860.557213382,714.334796062,625.041486939
337755.543643,8.67567994481,393.787449712,111.636672568,396.438688521,446.226767925,594.622823044,522.74435659,959.399828862
254224.436504,244.301388433,137.818401611,298.46969511,348.352969623,651.586483618,557.481594199,332.53992572,850.387868368
310863.099753,397.87785014,126.497020251,554.95995486,71.4591359745,603.713941069,343.336080017,549.459027515,499.206851953
415899.353168,655.639917343,578.774287834,744.301295172,706.636930046,628.164802011,869.414897673,671.932922996,917.14109468
270458.155682,171.143383158,168.423276827,166.85599109,503.695968735,600.681656476,601.083539892,152.851167372,860.296152401
341996.205235,95.449765572,7.78369060985,355.69726281,294.530636114,508.016073083,348.134041538,703.615618821,372.367658618
301309.786776,65.3472480445,341.674371948,554.903679913,9.27145748126,501.829512514,514.221292798,754.136012748,665.922322165
325212.931854,25.6871110814,300.980518659,275.665845169,433.667733036,15.332374235,550.910119392,458.472872573,523.60597833
308767.64429,174.409163154,3.04170960032,93.5899875952,263.081660081,409.44056109,542.026825542,723.420181946,120.3642874
274298.504246,124.132364353,37.8821576682,499.733999247,116.004162755,535.992500776,357.856012779,521.334611467,773.98648896
353612.309224,136.997609853,71.3537798737,267.873933687,587.857420216,155.197294469,940.316072454,254.955892288,942.143809356
240513.355108,469.650404595,83.3524057289,470.21679752,390.136591486,347.872080924,525.25329723,369.311250727,673.304566356
234377.900295,434.195675951,310.226057495,321.015319102,784.800369953,533.260018572,795.212820689,305.845284757,950.218669917
285997.643264,101.135989848,422.528387505,605.675718865,582.389045111,242.767521079,858.842504024,419.325847132,820.450634978
326198.544457,4.20784749285,271.744259728,378.224304511,95.961724046,56.7465019651,543.770010282,706.462954005,244.183159229
457945.154383,196.205674651,737.804829215,348.824618921,873.363508457,382.684809593,950.71890883,639.212880126,988.399954645
221540.629061,362.458519298,372.570102934,304.592610818,461.756000432,680.961993458,231.726043518,302.530432446,913.852976717
236816.908644,453.571828392,186.528173407,623.288387376,150.057717317,400.539634762,631.701070787,324.198827516,1001.46496236
240724.941138,404.706838789,189.546015017,728.447052173,27.3147097648,131.917227763,873.474829878,730.157397519,521.713670651
220523.485694,327.904162282,285.052347067,166.890603218,702.463382057,218.331257969,696.064230716,679.650393086,436.17208673
344170.378038,101.68574158,513.62445915,460.127959186,678.230995637,223.038321993,823.778743414,287.461594782,918.27073648
319280.206615,380.705900083,122.520592127,480.024924044,840.997720423,672.219169073,749.416795095,574.097256113,992.804705028
288850.594761,231.993698935,653.708763489,740.121219478,22.3098175302,549.725833435,828.583185122,707.000055105,732.521548395
250727.32668,489.744949435,352.893027372,555.506694858,642.126230396,406.236869252,760.422421434,381.317492488,1001.64264683
300676.7043,514.68018555,243.593402091,598.938582091,7.52074639769,649.605318026,458.068992626,660.032473695,900.797679962
347516.425328,156.984459971,114.697978515,44.9058161748,428.956233512,597.972194594,68.9407072205,49.0548050803,822.208643166
290748.244428,215.834465768,289.527066726,580.17325899,491.131025122,771.103838457,362.163874527,729.208975102,977.363745006
307619.935279,79.6451777182,10.9014491094,13.8017013369,518.306806329,408.029251595,503.826022907,640.629769294,471.013973431
230048.948419,627.417605536,204.117185917,312.168585463,709.970360464,486.825491853,661.160711177,221.963889784,1007.60675698
261702.217535,125.325861612,57.1867682671,532.002640245,80.6416245876,227.658219514,586.100320835,622.800022713,825.372162085
381196.772017,65.5561725416,112.671845107,10.7029011531,576.256825721,576.945528391,42.0741178706,580.911398954,111.152699121
266245.952872,543.632867414,178.678375893,241.398975402,913.404298751,489.502772963,877.497432189,452.353582368,922.974297188
316276.819781,367.475359839,30.0837407263,420.001223696,729.621306713,487.391116186,814.296091284,197.328345073,981.672279543
284045.229619,388.665996368,409.5486576,504.624831305,406.031268397,628.791120939,959.637962694,783.410490679,895.071214809
250035.712278,367.014862317,102.828614707,299.072295205,638.047092634,764.372700961,106.94489547,742.987004632,820.343689595
290494.29609,87.7961910623,542.165254154,200.783110095,711.710075045,757.747026289,136.563934549,346.581676834,949.350526714
258413.959082,448.244280586,22.9193686958,101.645717186,438.46209277,651.477265958,540.26677908,73.8997968556,909.718576901
231784.246074,347.89659558,406.961134457,561.656069881,6.24785912918,90.9395148158,683.723303057,734.273370577,704.890967763
276095.812527,485.058904448,524.437834057,368.289380282,630.857155814,553.69699643,659.657958458,248.05196385,912.195695219
386983.110148,99.8449247169,133.29512434,409.226158786,776.928183695,338.795457831,811.37939946,237.276983078,923.620248045
236172.159377,157.900286842,555.474674884,524.931198524,446.830547974,397.159836937,580.604250591,314.418860277,845.354024112
262653.425055,24.1015611441,713.838251183,703.302982034,228.724162297,461.672079176,653.253728292,95.2483846749,826.887438695
235696.471145,358.211200535,233.769328082,705.337296486,214.113050796,219.493281407,868.718505749,340.131298193,931.527508337
311412.005514,25.6923183587,553.792505312,456.251708601,545.00849928,583.186349033,631.706566885,7.5990386114,952.988310616
299992.995169,301.179227682,293.722933195,392.673549333,194.250604346,51.1416956262,587.034632196,76.7045968575,834.688188553
393793.688432,36.1697432289,187.855676307,255.391876125,801.50772155,238.002221619,820.49110843,510.915230585,822.951395784
237250.687997,365.222135773,341.77915078,285.08693061,635.29190666,680.045223349,686.897844777,411.873569015,881.64559763
253241.493789,159.486618341,422.580110042,225.173306304,564.978125143,600.52224487,446.979550689,572.535318728,598.123335558
221146.744362,424.239160455,209.460729366,489.252798164,448.889262636,308.736875465,776.317304724,61.7993548898,1007.93406262
307517.389966,104.695265916,295.808416739,153.350570118,344.802892066,406.201980957,453.574034356,565.540615563,252.260867656
235165.907831,475.799972822,290.149871153,85.2085502398,581.256370733,663.066003976,101.639995531,266.221611573,658.150507324
311841.76194,281.831634293,329.869165087,312.355133709,357.936059337,612.726992149,634.653147165,656.765991078,997.763074979
505776.46343,60.6182667101,212.5449412,368.919591097,104.8964441,403.947259102,120.259758808,584.357476443,10.4461097821
265306.192618,370.263866564,375.208593986,541.010756693,406.831901243,415.457189773,550.053999418,539.55108657,661.189145196
297737.187303,490.04702468,266.092843644,620.94269287,73.3276126615,784.454639004,463.890404609,662.49200918,875.627346318
358968.814201,68.8355645535,338.284697167,267.250792747,372.674003005,51.928010693,601.273028384,115.626565903,647.419038783
323318.704605,23.0309181141,242.925341352,630.045270175,56.3510350271,507.597271815,737.709820771,506.547839425,876.281908146
332326.606948,124.874185115,169.525878912,184.295121192,338.729379495,722.784724417,591.850459393,525.767249947,986.848274391
395022.57375,70.9304262565,41.5366459848,151.637781155,24.0879407368,133.812014274,743.733360442,285.042850986,713.285556163
290475.322114,316.921843344,230.353801805,507.960734152,124.735707081,749.061246808,170.046710375,491.75415881,935.265429503
252724.238256,202.371503336,426.191669287,379.920293832,421.157602726,197.460292243,652.364563794,574.523012028,661.764793233
250543.681355,83.4859054504,28.8406680101,502.048318164,208.670782191,103.69888834,823.896576127,380.241407058,761.811910487
351069.400392,105.196732341,22.9249497083,3.02213148113,394.957424445,205.512931102,377.44333287,518.280132206,240.717277598
289789.166961,193.79791714,153.700162636,762.384438967,140.452819709,70.4844039994,897.076687851,666.345956984,895.15307952
274893.202812,352.778182319,231.164172319,91.8417037742,526.34786674,510.27968373,256.557206698,477.932853539,356.846046992
289758.238263,40.366133699,407.979689285,628.653180404,95.3289937758,781.558326247,242.754019152,468.426804306,787.492927653
320460.602,201.082475397,208.912185997,275.521834814,108.110153988,382.251453134,341.169928845,27.0418294739,776.016341479
385310.073302,554.056848244,702.184929359,318.351518723,841.791046082,698.197388554,779.372309121,706.920372334,960.146044855
238115.362222,422.330353153,405.399649455,213.618470631,658.29366482,23.7458767628,811.349921589,488.751028597,908.489646486
321937.196865,217.099169313,4.22444553717,205.484362228,460.893899291,413.948109005,724.580167136,169.753379487,979.819560469
337771.093101,212.872424678,211.921828359,74.6807358225,378.361094131,359.626614034,747.685235602,460.073930914,824.762306886
269511.358951,138.221235271,392.027949942,50.2056100336,682.894449345,722.997883741,179.710281718,770.391513157,775.279843037
305307.121193,439.233737074,32.6384334072,770.154605766,498.445872918,327.30789678,950.969289602,355.3330384,990.928362906
275110.936967,117.075431378,106.329525925,617.662573059,78.7052433535,97.0361727512,838.444560601,630.840071789,775.680748895
326467.000911,595.80936895,508.35814849,585.92350777,719.674690563,450.88971999,860.913374855,770.924130905,807.291740878
274564.34843,587.778933275,45.9842935442,270.981328595,722.778859023,526.411142952,941.013781445,661.63519033,928.559422883
265787.58348,280.734045305,245.409991627,396.829363456,510.836227906,463.878710126,793.30641996,203.420868061,1002.05471643
310514.700852,295.909264858,330.064161341,83.3391267046,439.026361343,279.243015662,896.689536342,74.652637602,977.738361342
296145.74567,133.523900899,668.655721388,172.722422696,809.755337731,731.613592641,497.687923198,233.378327258,1004.76926427
269324.034967,142.37138497,36.8786924419,312.891442665,101.419434231,157.048214597,715.507568881,608.199885984,661.617425954
236428.285979,446.226891859,338.96573499,122.522446133,637.853929564,396.310181289,533.507246374,534.973400144,630.543755483
284456.238304,122.002024795,215.487413493,218.546238551,239.781674731,256.015087856,730.175587028,583.756015879,694.565636131
245435.344428,718.984187946,45.058361901,510.261726694,546.884624947,104.177218467,748.567013713,743.457601948,663.796788889
361546.363385,132.615911494,217.438731142,261.75601366,80.2111624305,52.5034129976,512.281340575,608.965102152,825.202985225
292545.571893,282.087570925,59.3782896088,408.461969176,350.785600357,451.283759762,355.754866333,109.510475929,575.192708345
254406.379638,146.051547768,189.307400478,168.482969349,800.728544324,689.250478044,529.817690557,675.84274255,799.652987596
301149.269367,140.216789847,155.816896475,537.851608718,73.9715912435,352.467993973,439.407309703,640.0116259,258.386115221
255521.662052,612.493569211,330.270027563,606.196171491,512.904389198,196.263395079,902.520886563,15.4338037613,937.93364653
211433.853706,482.47390193,289.851648335,179.300792463,806.387376191,566.154689336,610.283699684,524.128403489,734.197541442
230695.511006,261.030839842,123.745975375,60.8065361111,680.888235846,582.365069932,418.088185513,257.868181038,950.069080687
281319.779717,346.157218094,352.955973165,436.586633123,283.655515878,519.431273474,348.921306635,625.015536277,706.808135608
267964.968852,355.3861435,258.210596993,476.790928024,32.2542133008,318.826359168,826.884316369,240.15875255,948.463605036
296615.954245,735.932370411,289.094993188,502.667370389,705.199162395,385.388428358,864.03781737,500.900296603,961.55960719
268492.830551,107.95318031,329.237226225,769.771132626,405.380176666,629.815821148,726.262958561,232.72544741,946.831000338
238223.713111,265.630381894,496.189125527,739.233987424,277.745714261,444.775304022,898.668082791,660.596977033,954.497314415
310424.424353,71.7959900383,145.570057013,305.560798466,476.379212021,373.970190044,508.070240752,195.088506296,905.033046411
290915.641018,254.942355987,418.772231837,12.1132482556,504.103463088,394.247016623,657.098938314,636.277183663,582.155167092
403296.781882,218.187463977,689.915398335,113.772275944,1000.40075103,365.416651626,960.664975444,771.594382887,841.50092255
302026.0866,78.9247128226,50.2657187986,354.369839894,233.230352656,305.561633237,447.444056194,655.566637052,163.189083177
219317.456514,72.587810003,351.949884955,169.268079463,605.451565576,600.600396743,380.341362455,620.345936246,969.922293049
378088.546373,479.712232939,624.347586989,743.336323232,627.511498709,747.397861966,643.652072249,761.288843624,749.915236952
291305.382068,92.5760174722,252.150255835,548.757390281,343.684865368,551.216548703,634.449174382,639.135112078,752.858410874
237379.401422,602.763413265,40.9398766251,357.054469412,573.584407412,580.984290911,398.032205015,696.57443557,668.840320727
221028.901394,438.339516967,239.934845674,583.161011342,140.273162761,559.819912916,616.180047993,123.338451185,912.413729731
296145.090912,188.14869007,42.3669282582,644.097312524,285.464242706,103.561489433,896.059459958,99.5558207601,925.027556618
328648.808862,527.135730502,140.177339331,616.419147728,468.326896792,729.861527165,629.325394785,711.794255737,706.932334891
254827.617234,310.64799671,137.628011569,577.52060699,240.311291997,675.395690226,457.994894216,61.3243383169,955.580160855
231317.678584,531.798460911,249.733367504,56.5210212347,650.870906816,611.43237468,701.654470677,552.323034995,920.510214294
265295.107596,722.789535181,192.525111586,606.829046345,485.819789848,403.750354382,892.614583252,549.477019964,934.970400245
281565.65104,213.530164176,50.4288206178,589.633808442,428.285029,740.877526206,160.63962007,85.7004133562,985.508739635
233547.150633,455.478195041,298.1250877,466.160096228,538.327362558,411.338058534,802.016493239,679.668165053,1005.06616847
330864.468888,87.4484379736,322.565605116,529.617747399,52.764311219,535.623535744,174.532067956,745.299707771,680.556488528
347531.7722,397.338030092,95.1856887394,437.023487282,167.174703376,600.721074597,472.074535848,619.259630561,504.473328938
286002.362629,286.772528202,147.661110135,317.302404861,630.504559168,406.529104999,687.897615979,122.114116267,952.012852656
282545.601014,130.776414183,43.7071676564,516.274610063,207.542035111,648.496097071,180.216153499,247.650165624,953.776345573
287132.048358,302.465481399,133.195688798,37.6635055441,849.270701876,648.200525352,641.357846761,728.594954273,748.470487093
280754.832501,293.340269796,417.323873299,695.531685768,428.483367917,662.950362856,528.479431302,754.848528523,990.749038022
319414.252622,29.6954971506,163.906760042,251.761921561,284.448894436,428.072503267,498.895353864,462.164259944,603.82769535
242870.387049,429.603555164,132.367018418,643.832933593,598.858525499,178.582057723,887.295787977,766.089226547,546.686658844
294717.734087,283.788419642,67.4887369784,728.9221611,217.864772581,772.339612013,146.431693717,435.630448409,788.878815721
390137.933393,33.2779073803,300.984070064,3.48797924519,839.628641254,306.393452635,884.282563928,589.17709241,785.744811564
317316.265562,39.1842607788,599.677914497,366.660804302,523.72474165,404.341162666,660.687987335,431.799792768,980.522646541
239448.19711,233.790001834,2.66081171976,444.324806328,383.252383584,549.770943857,400.898854597,173.567959703,733.254071316
397902.343664,232.701953293,256.508757912,256.11996401,311.568427949,273.625408467,301.811209066,650.41080747,94.9229561163
313300.995145,82.8920289979,88.2986230994,382.180802334,715.834730041,777.820947142,546.383675241,537.593067614,973.270637647
312608.270264,255.159570569,76.5800387117,109.010317596,294.953773935,315.61313959,426.465654429,560.087470501,277.977695591
254597.378964,126.389641409,4.87332963019,186.155277887,555.627621713,502.749242683,544.311024321,724.994801648,234.567417796
412971.660938,51.0061071089,10.3350939559,179.706466097,307.479948851,192.90870749,344.158825417,775.263565514,766.563745507
261852.204079,450.804205795,63.5111002916,146.659741012,557.278686877,667.090531699,315.228075937,755.548189719,399.662774182
504939.304319,381.358961975,60.1316467874,532.004131979,89.4247406387,603.137550627,14.2474196308,608.305994316,179.31251197
271209.311478,29.5176651399,299.603997898,502.384556245,76.2039306107,445.253727969,661.469258852,160.419717699,956.98630658
277706.666789,361.244477892,513.640247597,657.776062181,451.482769524,557.359487821,756.842585657,748.46426408,699.865721589
281426.03297,143.260696994,156.289384788,178.290539435,247.635389659,726.082824094,260.43614928,144.405546904,884.850752762
339045.940211,144.035744179,130.487921045,150.909638005,301.636294623,337.212890178,615.57354009,88.9917802797,805.918965415
296161.438442,35.0307708242,90.3167363261,104.645372332,461.098533321,639.108921861,182.268246492,63.5402344715,817.987579717
313030.190522,24.3903404615,467.539526178,650.276886352,78.2964115975,628.121730707,307.298252276,768.173174133,423.028110106
348275.452522,10.665696058,205.549458611,332.25877763,88.1341057244,119.907144762,621.017030486,152.29120486,963.458951172
281383.596797,209.087928431,439.049104924,73.8585168168,571.938647444,544.360410724,585.680335227,318.915331747,911.1283528
273888.937134,266.221973894,48.1158984324,330.820427709,164.292395441,118.879651683,601.112328794,481.620333943,633.687824693
393360.283382,193.116115571,93.479109311,378.129686976,99.2341320818,558.181959176,77.4526668094,743.167532468,770.982269262
355002.017805,31.4388960406,50.5716038746,212.908076424,243.28932844,218.513016944,618.641918333,37.5121165767,797.901745427
325775.417526,185.17526497,426.551825263,174.241968397,554.08022946,398.51367622,810.758283977,737.789057161,758.419456778
378104.511011,158.542494489,119.905715092,63.6236895361,384.68977894,517.811414563,738.614632343,573.190139482,741.755397247
326254.959795,171.354780622,287.120660125,88.8022592208,515.508303879,750.997595501,642.052988441,580.778788441,988.730717871
377921.909909,28.9614425486,25.3519825206,282.852507183,816.072798812,325.923053835,848.063234659,693.346087935,715.812850278
268475.284168,745.445953579,82.4468467371,689.989666691,411.436278577,744.721652893,398.822233118,295.200448766,800.190946791
253652.888063,619.901183241,171.600270086,637.074409452,641.161775583,384.526567804,858.761289319,173.822421235,927.23662626
257978.599105,16.7638208414,266.083026151,298.346742439,608.301076406,686.528110286,121.374155136,782.772724417,526.282776943
431177.63673,16.8926688405,591.491890405,187.01969478,828.623148725,403.397675895,775.995899705,279.665804404,849.822093445
251470.280465,142.031447977,270.432728012,460.611659167,317.186130579,59.5707816087,800.463555393,437.709201641,972.175003884
222666.975438,474.453604745,113.115599553,614.242775071,459.781809732,546.354138122,539.909891622,273.451758398,813.223425421
238971.923417,226.757515716,601.444332747,582.298851053,475.209433462,770.619652808,54.876141063,80.689315581,804.189888981
261459.664905,150.775506672,150.479706043,296.551205084,514.643362778,653.708156879,126.623806575,464.277704426,698.39815732
314277.639675,120.742752731,369.729445761,469.710260212,474.217914896,749.077137498,574.599811206,693.236237977,653.416726715
449558.212207,2.63056733601,411.848956646,129.998173821,756.758151002,6.69597540911,881.766435092,615.151639095,1004.23137741
325658.578559,594.760554667,575.429197357,347.630989315,762.641986218,361.414880969,815.979768348,411.586937838,875.143146372
253514.670951,299.856381186,263.126555695,412.589159803,546.64142694,424.681188046,720.992728761,263.694642221,805.916141059
251426.685043,146.160711363,437.583181545,464.290004614,277.411680585,60.7395539908,667.595637841,715.093219755,363.686478119
333953.596495,114.912476207,190.744956464,141.642299662,332.571937621,318.433767451,482.040353749,247.45163311,987.727466351
353269.829115,126.10856518,29.1799588043,77.0627854967,636.003236271,341.112676118,824.552463672,704.347687088,752.304283254
276569.027292,16.1743963643,293.933829627,393.111280696,95.4719863554,182.670174977,901.893285561,764.088698178,597.800251601
301683.5663,67.2749926541,17.6244337032,237.98509686,667.203605207,622.912160077,610.25791335,317.966608827,959.946985829
287490.8728,82.766836761,283.114534778,320.559416776,148.036269913,431.241806543,363.893176959,64.5258756007,687.936235945
287386.404888,514.943722594,457.819531386,186.102834626,1008.55768982,377.100452099,979.177661627,443.227144716,1007.66741226
297052.307483,446.539432955,476.10330639,595.067127937,650.073081621,534.077579781,883.563170346,439.528068018,946.559118377
281488.430342,194.259191879,133.808227493,508.179208896,107.400132063,472.24695658,312.98240565,304.109878894,502.966629984
230607.070214,262.51085699,103.628899616,469.968728937,405.392160807,227.224575897,672.936002578,595.571620825,472.224627838
249663.296401,204.176705018,701.403953484,518.768550461,520.699077338,55.0399365305,851.24480854,611.34804244,882.662861851
299455.982634,353.95627836,205.817602032,251.39067228,386.03614825,411.517096264,248.082379557,718.822200707,925.037110141
390296.752529,776.588389502,60.0938714578,50.5172084007,906.321105193,38.6869582825,981.556412895,616.590772193,962.737015924
353131.894775,6.37727634308,210.090448575,459.650296507,55.8252719054,121.552256332,770.112443113,72.4643716678,806.18945279
290474.698424,525.933272657,274.638016438,746.448766047,298.410353535,546.31931017,855.245284144,759.612015864,804.806467152
242246.088853,302.381613216,22.9982125313,411.313765015,491.123143657,185.683079662,766.838131724,675.074371224,825.170010033
394164.455816,68.6109034208,28.678482891,142.243588886,1.69535573584,226.213495923,824.515812,615.82407034,896.829512417
332732.602598,194.593726061,310.111761758,151.167769272,338.697395571,584.032845317,528.463315639,701.960056633,490.75241896
220717.42001,217.556421083,383.910874702,581.480651217,170.898727474,280.65030262,595.169780906,567.299455903,977.180233016
223778.326162,360.441491045,252.397270237,645.628529819,496.92923808,133.462897294,907.548595305,443.584661842,856.063786764
352254.050638,31.9540422311,240.09679642,259.755571654,212.737871516,552.914225455,743.43905298,548.459962469,837.144879625
246075.855656,395.635665085,208.727747391,63.3803350146,562.753811343,120.562255247,640.319322316,695.661859664,384.549121972
213999.795694,166.158007544,300.652258299,323.852074525,164.6012218,616.10068838,350.288405352,225.431557672,739.243907046
271996.633666,423.59194219,427.635183376,405.764998052,584.575270209,395.684810457,828.313246404,512.415344109,764.746451732
222300.128196,572.465814395,167.201035708,724.971078033,364.770743412,324.691211731,783.757447377,682.200418759,733.235372115
351091.591673,362.799163901,40.6737630371,203.37458171,367.936617991,647.150033349,902.660474549,762.856245762,931.572367298
442807.335789,18.189577702,59.6497768506,176.843236459,247.610179214,104.932700117,309.33698288,776.609883843,820.709961289
237895.302559,110.633787271,226.163151979,566.76616432,472.357135566,311.378539284,815.108863199,717.052279705,1000.83069487
376044.140134,27.9628702673,93.3846790941,109.604842402,218.603972115,405.285288251,39.4688494435,309.888828928,951.242256303
331589.67368,278.634036909,127.064533597,101.3227642,416.345441479,36.6046662593,605.628702083,767.995022468,240.029848836
412482.423536,92.573981228,127.02520217,138.731178681,264.087262997,131.425970821,914.927076644,373.535318828,959.135181643
290740.312903,117.284074706,66.3905004428,363.712160028,447.252055656,101.69008723,694.677365471,210.693172243,815.505586842
279815.047074,327.198026853,35.3445814848,129.3095406,623.797655697,255.021107313,795.003987084,516.254648836,716.641809664
227295.952352,379.994502188,292.021584714,322.14973436,593.194825248,768.963454365,416.997364354,45.7227466018,944.985638125
